,SHA_storage_af,SHA_outflow_cfs,SHA_inflow_cfs,ORO_storage_af,ORO_outflow_cfs,ORO_inflow_cfs,BUL_storage_af,BUL_outflow_cfs,BUL_inflow_cfs,FOL_storage_af,FOL_outflow_cfs,FOL_inflow_cfs,MHB_inflow_cfs,PAR_storage_af,PAR_outflow_cfs,PAR_inflow_cfs,CMN_storage_af,CMN_outflow_cfs,CMN_inflow_cfs,NHG_inflow_cfs,NHG_storage_af,NHG_outflow_cfs,NML_storage_af,NML_outflow_cfs,NML_inflow_cfs,DNP_storage_af,DNP_outflow_cfs,DNP_inflow_cfs,EXC_storage_af,EXC_outflow_cfs,EXC_inflow_cfs,MIL_storage_af,MIL_outflow_cfs,MIL_inflow_cfs,HRO_pumping_cfs,TRP_pumping_cfs,delta_outflow_cfs,CX2_CX2_km,SLF_storage_af,LUS_storage_af,total_inflow_cfs,total_reservoir_outflows_cfs,total_storage,delta_inflow_cfs,delta_gains_cfs,total_delta_pumping_cfs,HRO_pumping_pct,TRP_pumping_pct,total_delta_pumping_pct
315,3054047.0,9315.0,3459.0,2124680.0,7397.0,2334.0,731461.0,1736.0,446.0,559077.0,3053.0,1655.0,14.0,499510.0,345.0,81.0,306410.0,345.0,294.0,8.0,145316.0,194.0,1606794.0,2013.0,852.0,1643481.0,2594.0,371.0,557279.0,1544.0,91.0,303489.0,3595.0,1931.0,5825.0,3743.5,5585.0,80.48,201418.0,472431.0,11392.0,33593.0,12289713.0,15189.5,-17428.0,8460.5,0.3672059365643153,0.21390765227827768,0.566979024015209
316,3038723.0,9217.0,3259.0,2107184.0,7878.0,2306.0,727506.0,1701.0,356.0,554510.0,3038.0,1835.0,13.0,498730.0,344.0,106.0,305630.0,344.0,244.0,14.0,144822.0,194.0,1603788.0,1973.0,863.0,1637978.0,2503.0,289.0,554429.0,1459.0,87.0,299075.0,3422.0,1935.0,5733.0,3744.0,5684.5,80.48,204357.0,472302.0,10804.01,33299.0,12226429.0,15332.5,-17064.0,8496.0,0.3652732233661362,0.20224396043659687,0.5999525417006073
317,3022302.0,9488.0,3010.0,2090553.0,7476.0,2174.0,724076.0,1696.0,499.0,553749.0,2904.0,1669.0,13.0,496270.0,352.0,115.0,304090.0,352.0,216.0,11.0,144329.0,207.0,1600984.0,1956.0,850.0,1634683.0,2631.0,177.0,554429.0,1501.0,98.0,294381.0,3503.0,1934.0,6036.0,4141.5,5304.5,80.48,207273.0,472256.0,11074.01,32934.0,12169301.0,15381.5,-16833.0,9112.5,0.3722426407460812,0.21526251687092526,0.5992659001652573
318,3007981.0,9338.0,3591.0,2075535.0,7511.0,2136.0,720182.0,1713.0,438.0,552316.0,2863.0,1681.0,12.0,494170.0,355.0,105.0,302540.0,355.0,229.0,11.0,143946.0,211.0,1597409.0,1923.0,805.0,1631394.0,2561.0,289.0,547966.0,1492.0,106.0,293247.0,3424.0,1983.0,5772.0,3950.5,4899.5,80.48,209261.0,472050.0,11319.0,31473.0,12109866.0,15408.5,-16021.0,8816.5,0.36749263199840054,0.2048537855357756,0.5422178731167652
319,2995986.0,8944.0,3654.0,2058651.0,7535.0,2125.0,714975.0,1776.0,444.0,551227.0,2874.0,1602.0,12.0,492700.0,351.0,47.0,302160.0,351.0,264.0,13.0,143564.0,199.0,1594124.0,1977.0,830.0,1625922.0,2524.0,329.0,544844.0,1545.0,77.0,291558.0,3138.0,1790.0,6191.0,4127.0,4014.0,80.48,210076.0,471935.0,10493.0,31951.0,12061328.0,14458.5,-15949.5,9709.0,0.3652712647087614,0.2094321321922212,0.5464804927852738
320,2982873.0,9043.0,3364.0,2043154.0,7649.0,2068.0,709862.0,1774.0,444.0,549299.0,2802.0,1573.0,12.0,491500.0,344.0,81.0,302030.0,344.0,282.0,13.0,143154.0,194.0,1592004.0,1929.0,858.0,1620464.0,2467.0,292.0,541647.0,1523.0,86.0,289100.0,3011.0,1888.0,6418.0,4169.5,3978.5,80.48,210532.0,472061.0,10449.01,31905.0,12029461.0,14494.0,-16160.0,10398.5,0.3927936198133449,0.21070896780076734,0.6068115424032112
321,2970049.0,8681.0,3347.0,2030195.0,7270.0,1828.0,704333.0,1776.0,434.0,547455.0,2760.0,1675.0,10.0,490010.0,342.0,97.0,301830.0,342.0,288.0,9.0,142719.0,201.0,1589212.0,1910.0,795.0,1617196.0,2620.0,236.0,538420.0,1462.0,77.0,282667.0,2946.0,1891.0,6335.5,4048.0,4021.0,80.48,211897.0,471967.0,10729.01,31237.0,11984669.0,14456.5,-16774.0,10396.0,0.3427366645204877,0.21383237205608646,0.6001519196404881
322,2955902.0,8764.0,3142.0,2012727.0,7034.0,1769.0,699227.0,1754.0,289.0,545779.0,2727.0,1542.0,10.0,488990.0,341.0,67.0,301710.0,341.0,300.0,13.0,142338.0,210.0,1586516.0,1837.0,821.0,1612846.0,2682.0,231.0,535120.0,1520.0,67.0,281016.0,2941.0,1964.0,6331.5,4161.0,3994.5,80.48,213709.0,471810.0,11085.01,30552.0,11931665.0,14365.5,-15746.0,10462.5,0.3648953729426285,0.21295765506786335,0.5934994101205102
323,2941357.0,8814.0,3416.0,1996527.0,7479.0,1875.0,696456.0,1690.0,433.0,545360.0,2555.0,1472.0,10.0,488727.0,345.0,73.0,301580.0,345.0,266.0,9.0,141985.0,189.0,1584495.0,1725.0,784.0,1608506.0,2454.0,241.0,531879.0,1490.0,57.0,279674.0,2936.0,1830.0,6185.0,4153.5,4084.5,80.5,216237.0,466629.0,11081.01,30536.0,11900046.0,14608.5,-15902.5,10443.5,0.3531342829373808,0.22342119394881904,0.6221232203530375
324,2927096.0,8444.0,3416.0,1980947.0,7103.0,2095.0,695508.0,1687.0,475.0,544773.0,2775.0,1606.0,10.0,488345.0,344.0,59.0,300740.0,344.0,300.0,11.0,141633.0,187.0,1581903.0,1811.0,783.0,1604174.0,2343.0,223.0,528824.0,1491.0,78.0,278679.0,2703.0,1908.0,6093.5,4189.5,4232.5,80.48,219170.0,466521.0,11090.0,28722.0,11850828.0,14549.5,-14061.0,10347.0,0.34265519063280403,0.2212817384703996,0.6337904751071556
325,2913310.0,8332.0,3202.0,1970783.0,6840.0,2086.0,693459.0,1680.0,405.0,544773.0,2606.0,1593.0,10.0,488101.0,347.0,55.0,300040.0,347.0,263.0,10.0,141254.0,192.0,1579505.0,1812.0,809.0,1600931.0,2204.0,216.0,525868.0,1538.0,91.0,277481.0,2909.0,1990.0,6046.0,4182.5,3839.5,80.48,218989.0,459291.0,10405.01,29593.0,11818226.0,14381.0,-14576.5,10353.0,0.3372564634071865,0.22023043563705663,0.6168573921048036
326,2900026.0,8237.0,3141.0,1964098.0,7160.0,2144.0,689800.0,1693.0,466.0,544273.0,2560.0,1459.0,10.0,487682.0,346.0,68.0,299850.0,346.0,223.0,12.0,140902.0,180.0,1577107.0,1800.0,811.0,1596615.0,2205.0,273.0,523008.0,1449.0,77.0,276865.0,2580.0,1972.0,6931.0,4176.5,3741.5,80.48,218169.0,456254.0,10769.02,27849.0,11792715.0,14346.5,-13375.0,10773.5,0.3672112052555494,0.2178305509923556,0.610139185135192
327,2888543.0,8065.0,3490.0,1953580.0,7084.0,2068.0,686092.0,1632.0,331.0,543941.0,2591.0,1503.0,10.0,487340.0,346.0,70.0,299590.0,346.0,264.0,6.0,140498.0,199.0,1574422.0,1692.0,796.0,1592308.0,2209.0,226.0,520286.0,1402.0,55.0,274140.0,2544.0,2073.0,6897.0,4182.5,4076.0,80.48,219063.0,451963.0,10220.0,27508.0,11786579.0,14160.5,-12462.0,10720.5,0.37016748954082734,0.21956656090821058,0.621841859294004
328,2876209.0,7844.0,3344.0,1943621.0,6780.0,2244.0,681979.0,1509.0,420.0,543941.0,2381.0,1780.0,10.0,487233.0,343.0,54.0,299530.0,343.0,266.0,10.0,140120.0,190.0,1572033.0,1598.0,859.0,1589084.0,2296.0,273.0,517747.0,1371.0,80.0,272341.0,2699.0,2028.0,6236.0,4177.5,3906.0,80.48,221663.0,450228.0,10623.01,28619.0,11758119.0,14099.0,-11901.0,10467.0,0.35383980016673267,0.22130390691663437,0.5945809845201413
329,2863042.0,8143.0,3513.0,1934421.0,6731.0,2292.0,680874.0,1418.0,435.0,544606.0,2598.0,1690.0,10.0,486875.0,341.0,45.0,299270.0,341.0,299.0,12.0,139690.0,184.0,1569644.0,1706.0,786.0,1584792.0,2173.0,150.0,514962.0,1382.0,77.0,270149.0,2757.0,1950.0,5802.5,4183.5,3975.5,80.48,222747.0,453642.0,11052.01,27309.0,11732784.0,14101.5,-12437.5,10003.5,0.33697996373884,0.2522197582414889,0.570682375437131
330,2849681.0,7972.0,3347.0,1922684.0,6936.0,2375.0,676745.0,1358.0,429.0,545109.0,2585.0,1687.0,9.0,486590.0,344.0,57.0,299080.0,344.0,281.0,11.0,139340.0,184.0,1567255.0,1723.0,742.0,1583721.0,1980.0,390.0,512189.0,1272.0,85.0,268067.0,2453.0,1859.0,5996.5,4191.0,4224.5,80.48,225975.0,456591.0,10970.01,27079.0,11708250.0,14720.0,-12262.0,10196.0,0.34818823846577707,0.24864554716351017,0.5803570033557879
331,2837478.0,8184.0,3297.0,1913146.0,6531.0,2249.0,672816.0,1290.0,438.0,545276.0,2457.0,1595.0,10.0,486518.0,343.0,38.0,298440.0,343.0,267.0,10.0,138992.0,196.0,1564389.0,1629.0,782.0,1581579.0,2066.0,146.0,509261.0,1247.0,67.0,266093.0,2489.0,1770.0,5929.5,4188.0,4554.5,80.48,226527.0,457901.0,11091.01,27025.0,11692648.0,15089.5,-12517.0,10127.0,0.34414316079696916,0.24456808657711904,0.6396411888132937
332,2828110.0,7695.0,3252.0,1905276.0,6475.0,2272.0,670030.0,1225.0,516.0,545779.0,2428.0,1815.0,10.0,486159.0,350.0,52.0,298310.0,350.0,271.0,8.0,138697.0,192.0,1562580.0,1753.0,857.0,1578372.0,2126.0,328.0,506926.0,1229.0,56.0,264298.0,2710.0,1758.0,5629.0,4184.0,4627.0,80.48,226410.0,460946.0,11075.03,26803.0,11673554.0,13917.5,-12114.5,9877.0,0.35613668101924645,0.2188102489574585,0.6538480940320186
333,2816820.0,7560.0,3070.0,1898752.0,7167.0,2133.0,669690.0,1200.0,410.0,545947.0,2395.0,1707.0,10.0,486239.0,347.0,50.0,298550.0,347.0,26.0,5.0,138376.0,206.0,1560676.0,1631.0,834.0,1576236.0,2163.0,169.0,504392.0,1303.0,60.0,262505.0,2440.0,1672.0,5537.5,4186.5,4622.0,80.48,226263.0,463370.0,10296.01,26838.0,11668634.0,14289.0,-11620.0,9739.0,0.3609396519320667,0.2156935711764727,0.633251759084124
334,2805320.0,7729.0,3293.0,1891128.0,6497.0,1862.0,669330.0,1091.0,390.0,545947.0,2462.0,1826.0,10.0,485878.0,355.0,21.0,298700.0,355.0,257.0,13.0,138055.0,192.0,1558487.0,1611.0,810.0,1571971.0,2108.0,170.0,501991.0,1208.0,82.0,260890.0,2153.0,1830.0,5449.5,4181.5,4694.0,80.48,225861.0,468182.0,10295.0,26083.0,11664315.0,14145.5,-11203.0,9725.0,0.35508737017227243,0.22666342684886026,0.6271051003586466
335,2794523.0,7400.0,3346.0,1885961.0,5806.0,2290.0,667476.0,1009.0,390.0,545612.0,2346.0,1819.0,10.0,485617.0,345.0,22.0,297930.0,345.0,267.0,7.0,137681.0,190.0,1556392.0,1570.0,757.0,1568778.0,2152.0,209.0,499682.0,1208.0,63.0,259177.0,2369.0,1703.0,5390.0,4178.0,4453.0,80.48,225700.0,465488.0,10213.0,24447.0,11646921.0,14234.0,-10532.0,9712.5,0.38657707449267475,0.26109019354063434,0.620584352726661
336,2783948.0,7380.0,3429.0,1880289.0,5542.0,1983.0,666002.0,926.0,358.0,545695.0,2288.0,1815.0,10.0,485305.0,328.0,31.0,297420.0,328.0,274.0,16.0,137281.0,186.0,1554396.0,1655.0,811.0,1564529.0,2259.0,273.0,497135.0,1255.0,54.0,257576.0,2238.0,1771.0,5289.0,4213.5,4861.5,80.48,225669.0,460782.0,10772.0,24484.0,11622049.0,13504.0,-11197.494999999999,9621.0,0.33653683024737013,0.2854613635466399,0.605948796926602
337,2772779.0,7315.0,3260.0,1870302.0,5013.0,2167.0,664832.0,889.0,395.0,545192.0,2398.0,1759.0,10.0,484919.0,328.0,52.0,296650.0,328.0,240.0,10.0,136909.0,176.0,1552070.0,1559.0,776.0,1562408.0,1980.0,107.0,494761.0,1231.0,63.0,256464.0,2005.0,1585.0,5495.0,4090.5,5109.5,80.48,225479.0,464773.0,10639.01,24193.0,11612283.0,14468.5,-9586.5,9714.5,0.30746710818494993,0.2657030804396128,0.5189003519119122
338,2760766.0,7375.0,3365.0,1860652.0,6029.0,1817.0,662984.0,849.0,406.0,544024.0,2293.0,1543.0,10.0,478580.0,328.0,43.0,284800.0,328.0,277.0,14.0,136537.0,179.0,1549750.0,1519.0,776.0,1561348.0,1980.0,247.0,492353.0,1185.0,43.0,255454.0,1852.0,1509.0,5377.0,4178.5,4983.0,80.48,226197.0,469574.0,10339.0,24436.0,11603367.0,14268.0,-10296.5,9713.5,0.30008290463840825,0.2651045309235571,0.5064444817405405
339,2749444.0,7323.0,3407.0,1850138.0,6400.0,1990.0,660845.0,851.0,398.0,543442.0,2321.0,1584.0,9.0,484172.0,334.0,19.0,296910.0,334.0,256.0,11.0,136166.0,183.0,1547420.0,1427.0,768.0,1559230.0,1961.0,135.0,489995.0,1185.0,61.0,252633.0,1771.0,1564.0,5616.0,4173.0,5164.0,80.48,226928.0,473974.0,9827.03,23184.0,11595487.0,14564.5,-8379.0,9907.0,0.325356413377174,0.2628855461085677,0.5111635198025699
340,2736658.0,7194.0,3310.0,1844149.0,6317.0,2008.0,658823.0,846.0,464.0,544190.0,2269.0,1600.0,10.0,483795.0,329.0,41.0,297150.0,329.0,257.0,9.0,135795.0,181.0,1545090.0,1623.0,781.0,1556057.0,1980.0,106.0,487848.0,1185.0,64.0,250412.0,1769.0,1683.0,5508.0,3940.0,5154.0,80.48,226876.0,480870.0,10354.01,22950.0,11584738.0,14308.0,-9141.5,9540.5,0.326703654746612,0.2533601490353493,0.5109056969164578
341,2728158.0,6848.0,3370.0,1836384.0,6061.0,1766.0,656373.0,828.0,345.0,543775.0,2208.0,1680.0,10.0,483436.0,327.0,54.0,297150.0,327.0,280.0,10.0,135424.0,184.0,1542770.0,1594.0,801.0,1553944.0,1988.0,237.0,485547.0,1185.0,55.0,246572.0,1945.0,1546.0,5793.5,3996.0,5480.0,80.48,229606.0,484838.0,9983.02,23701.0,11577784.0,14646.0,-8221.5,10099.0,0.2728151298133875,0.26845156322891184,0.5157040283283443
342,2720723.0,6915.0,3388.0,1829337.0,6360.0,2081.0,655628.0,847.0,532.0,542612.0,2238.0,1438.0,11.0,483159.0,329.0,54.0,297420.0,329.0,275.0,11.0,135081.0,170.0,1540440.0,1560.0,754.0,1550780.0,2007.0,98.0,483334.0,1197.0,68.0,243553.0,2036.0,1674.0,5795.0,4173.0,5282.0,80.48,229650.0,488267.0,9878.01,23384.0,11560710.0,14634.5,-8877.0,10115.0,0.2703686434370242,0.2665827198902085,0.49138999801919825
343,2712481.0,6978.0,3100.0,1824089.0,4476.0,1777.0,654175.0,825.0,371.0,540203.0,2192.0,1474.0,10.0,482664.0,327.0,36.0,297170.0,327.0,284.0,12.0,134738.0,179.0,1538120.0,1496.0,785.0,1548673.0,1948.0,152.0,480969.0,1185.0,39.0,243394.0,2061.0,1710.0,5758.0,4180.0,4814.0,80.43,229224.0,486304.0,10234.02,22506.0,11555059.0,14840.0,-8081.5,10071.5,0.27127196806014897,0.27641758864373356,0.468105190766551
344,2704451.0,7130.0,3333.0,1819938.0,4708.0,2177.0,652240.0,819.0,386.0,538875.0,2119.0,1522.0,10.0,482251.0,326.0,45.0,294370.0,326.0,288.0,13.0,134448.0,166.0,1535790.0,1513.0,748.0,1545516.0,1900.0,215.0,479371.0,1185.0,54.0,246285.0,1863.0,1680.0,5480.5,4142.5,5322.5,80.43,229051.0,485036.0,10710.0,22272.0,11546007.0,15290.5,-7384.5,9667.5,0.30024959559906295,0.26490649775528424,0.5205659525643618
345,2696650.0,7014.0,3310.0,1814118.0,5471.0,1920.0,650530.0,819.0,324.0,538459.0,2060.0,1576.0,9.0,481720.0,327.0,14.0,294370.0,327.0,278.0,10.0,134133.0,168.0,1533470.0,1426.0,802.0,1543415.0,1930.0,247.0,477258.0,1185.0,41.0,246031.0,1779.0,1695.0,4207.5,3882.0,5532.0,80.43,228750.0,484270.0,10643.01,21967.0,11542323.0,15872.0,-7609.0,7774.0,0.26559278889577115,0.25910614503667584,0.4850721149285583
346,2689714.0,6809.0,3044.0,1816583.0,5623.0,2177.0,648784.0,821.0,417.0,538459.0,2144.0,1650.0,9.0,481240.0,327.0,31.0,294370.0,327.0,254.0,8.0,133817.0,173.0,1531140.0,1504.0,768.0,1541315.0,1903.0,91.0,475311.0,1185.0,56.0,245745.0,1782.0,1537.0,4104.0,4042.5,5926.0,80.43,228571.0,483964.0,10125.01,21834.0,11534377.0,15652.0,-7003.5,7744.0,0.26480964405572893,0.2545081835285483,0.5134926739364334
347,2683618.0,6779.0,3418.0,1811755.0,4153.0,1814.0,646744.0,794.0,414.0,536383.0,1992.0,1524.0,9.0,480913.0,326.0,34.0,294370.0,326.0,230.0,10.0,133476.0,169.0,1529728.0,1430.0,717.0,1539218.0,1619.0,111.0,473371.0,1169.0,47.0,245459.0,1684.0,1706.0,4961.5,4103.5,6223.0,80.43,228657.0,482763.0,10145.0,20911.0,11533648.0,15392.5,-6505.0,8763.0,0.29394268837563264,0.2701574772036147,0.5274386299299569
348,2675858.0,6482.0,3101.0,1803696.0,4908.0,1970.0,645891.0,798.0,393.0,531773.0,2121.0,1451.0,9.0,480431.0,326.0,27.0,294370.0,326.0,233.0,8.0,133110.0,171.0,1528787.0,1448.0,736.0,1536076.0,1720.0,146.0,471593.0,1140.0,51.0,244474.0,1678.0,1531.0,4489.5,4014.5,6373.0,80.43,228701.0,482200.0,9770.02,20827.0,11533091.0,15590.5,-6864.0,8116.0,0.23798456283956415,0.25861530718365655,0.52132284012592
349,2669796.0,6568.0,3207.0,1797327.0,4821.0,1825.0,645188.0,798.0,390.0,528069.0,2098.0,1493.0,10.0,479933.0,330.0,49.0,294370.0,330.0,229.0,9.0,132769.0,162.0,1528034.0,1310.0,703.0,1533984.0,1477.0,103.0,469663.0,1146.0,49.0,243870.0,1882.0,1735.0,4258.0,4108.0,6562.5,80.43,230442.0,481973.0,10355.02,20231.0,11516997.0,16015.5,-5609.5,8047.5,0.26413891591507743,0.2548767024265475,0.4956611185887966
350,2663733.0,6542.0,3237.0,1790681.0,4998.0,2334.0,644374.0,796.0,381.0,524237.0,1972.0,1294.0,9.0,479639.0,328.0,39.0,290570.0,328.0,231.0,10.0,132430.0,153.0,1527469.0,1334.0,743.0,1532939.0,1551.0,134.0,467976.0,1185.0,60.0,242824.0,1946.0,1482.0,4224.5,4104.5,6554.0,80.43,232128.0,479082.0,10022.01,20820.0,11497128.0,15447.5,-6663.0,8017.5,0.2787378491182346,0.2540846815458159,0.5097767615530275
351,2657673.0,6008.0,3122.0,1786683.0,3877.0,1875.0,643015.0,796.0,419.0,518622.0,2010.0,1565.0,9.0,479325.0,329.0,78.0,290570.0,329.0,256.0,10.0,132117.0,147.0,1526154.0,1351.0,775.0,1531895.0,1383.0,81.0,465744.0,1103.0,46.0,241973.0,1751.0,1507.0,3894.0,3699.0,6382.0,80.43,233821.0,478861.0,9738.01,19712.0,11475445.0,15642.0,-4878.0,7385.5,0.2353076094211792,0.2450001402373725,0.5140113996374271
352,2651228.0,6493.0,2962.0,1780940.0,4288.0,1982.0,641620.0,770.0,396.0,514421.0,2016.0,1379.0,10.0,478904.0,331.0,35.0,290070.0,331.0,257.0,7.0,131804.0,147.0,1525028.0,1210.0,794.0,1530851.0,1425.0,182.0,464028.0,1185.0,52.0,242887.0,1577.0,1342.0,4103.0,3545.5,5824.0,80.43,233743.0,475298.0,9640.02,19850.0,11451562.0,15129.0,-5674.5,8124.0,0.2712076032596537,0.23538427887158245,0.5074245245020604
353,2647694.0,6567.0,3128.0,1782301.0,4083.0,2100.0,641032.0,773.0,359.0,511595.0,2003.0,1607.0,10.0,478541.0,327.0,27.0,289560.0,327.0,257.0,2.0,131518.0,147.0,1523434.0,1296.0,784.0,1528764.0,1429.0,116.0,461656.0,1185.0,46.0,243712.0,1640.0,1482.0,4245.0,3486.0,5479.5,80.43,235412.0,474476.0,10173.01,19272.0,11435527.0,14817.5,-5990.5,7752.5,0.2770685414321137,0.24292307997823742,0.53495618806697
354,2641457.0,6284.0,3143.0,1782496.0,3905.0,2035.0,640886.0,763.0,288.0,507513.0,1989.0,1442.0,10.0,478338.0,331.0,123.0,289060.0,331.0,237.0,11.0,131206.0,145.0,1521934.0,1221.0,791.0,1527722.0,1573.0,170.0,459487.0,1125.0,46.0,245427.0,1567.0,1440.0,3857.5,3504.5,5086.0,80.43,238188.0,471209.0,10113.0,19894.0,11413628.0,14082.5,-6192.5,7362.0,0.2692616492080649,0.2423200474820119,0.49995013167061386
355,2634818.0,6371.0,3277.0,1781718.0,3897.0,1751.0,640886.0,755.0,372.0,503911.0,1989.0,1331.0,10.0,478137.0,330.0,48.0,288810.0,330.0,155.0,12.0,130895.0,140.0,1519308.0,1286.0,769.0,1523558.0,1500.0,111.0,457709.0,1173.0,44.0,244982.0,1586.0,1409.0,3946.0,3429.0,4932.5,80.43,243772.0,468631.0,9798.01,19441.0,11393004.0,13953.0,-5531.0,7334.0,0.2692269823210222,0.2367252787753157,0.5059039273444791
356,2630476.0,6464.0,3189.0,1777151.0,4284.0,2156.0,637807.0,753.0,346.0,499390.0,1971.0,1518.0,10.0,477703.0,329.0,62.0,288300.0,329.0,226.0,12.0,130584.0,135.0,1517433.0,1198.0,779.0,1521479.0,1571.0,142.0,456246.0,1185.0,64.0,242856.0,1684.0,1537.0,3880.0,3386.0,5344.5,80.43,245719.0,470811.0,10183.01,18690.0,11371878.0,13520.0,-5894.5,7308.5,0.2572073743719071,0.25408519173925903,0.5234181702366227
357,2625720.0,6251.0,3108.0,1774919.0,4259.0,2091.0,636160.0,755.0,315.0,495194.0,1977.0,1506.0,11.0,477260.0,330.0,36.0,288050.0,330.0,227.0,6.0,130299.0,125.0,1516311.0,1073.0,782.0,1521479.0,1509.0,184.0,454708.0,1125.0,42.0,240145.0,1791.0,1390.0,3940.0,3508.0,5192.5,80.43,250163.0,474603.0,9364.01,17615.0,11350280.0,13478.0,-5961.5,7448.0,0.2694349017812503,0.25063542479833933,0.5096487428310963
358,2622412.0,6316.0,3364.0,1769288.0,4063.0,1974.0,633564.0,755.0,357.0,491110.0,2001.0,1427.0,11.0,476988.0,330.0,24.0,287550.0,330.0,227.0,13.0,130040.0,136.0,1515377.0,1087.0,700.0,1520440.0,1254.0,47.0,453022.0,1185.0,48.0,241154.0,1722.0,1654.0,4443.5,3803.5,5202.5,80.43,258959.0,478614.0,10815.02,18917.0,11330749.0,13710.0,-6021.5,7524.5,0.28883984542184626,0.2516644793449798,0.5539774985690115
359,2619103.0,6305.0,3636.0,1765610.0,3910.0,2001.0,631738.0,762.0,421.0,488047.0,1932.0,1439.0,10.0,476666.0,333.0,40.0,287550.0,333.0,228.0,11.0,129782.0,137.0,1514256.0,1102.0,795.0,1519402.0,1265.0,120.0,451645.0,1066.0,38.0,241973.0,1660.0,1371.0,4483.0,3782.0,5198.5,80.43,266611.0,484222.0,10315.0,18520.0,11310354.0,13217.5,-4811.5,7667.5,0.2876593201607183,0.25808789293277645,0.5706782012468758
360,2611893.0,6234.0,3341.0,1765126.0,3917.0,1937.0,631032.0,797.0,338.0,483766.0,1898.0,1384.0,11.0,476047.0,328.0,60.0,287550.0,328.0,314.0,9.0,129498.0,132.0,1513041.0,1033.0,854.0,1518365.0,1265.0,256.0,450235.0,1078.0,41.0,242288.0,1581.0,1608.0,4449.0,3969.0,4691.0,80.43,272700.0,489906.0,10212.01,17440.0,11290653.0,13054.0,-5188.5,8283.0,0.3059514869961762,0.263080031685314,0.5908967284014262
361,2606546.0,5796.0,3375.0,1760488.0,3874.0,2002.0,628166.0,797.0,377.0,480188.0,2033.0,1312.0,11.0,475266.0,330.0,41.0,287550.0,330.0,314.0,9.0,129266.0,123.0,1513041.0,1185.0,781.0,1515256.0,1196.0,153.0,449017.0,1029.0,37.0,240776.0,1479.0,1350.0,4415.5,3804.5,4647.0,80.43,277993.0,494647.0,9884.01,18203.0,11267898.0,12921.5,-4883.5,8227.5,0.3138092327202582,0.2506628626812617,0.5716817027233002
362,2603873.0,5311.0,3333.0,1757980.0,3921.0,2102.0,627001.0,816.0,445.0,476413.0,1997.0,1380.0,11.0,474367.0,327.0,55.0,287550.0,327.0,288.0,14.0,129035.0,126.0,1512668.0,990.0,753.0,1512151.0,1466.0,104.0,447687.0,1033.0,45.0,240051.0,1570.0,1395.0,3234.0,4138.5,4592.5,80.43,281954.0,498001.0,10140.01,17053.0,11239071.0,12413.5,-5883.5,7518.0,0.2705673282622701,0.24140412918665,0.5904413741638894
363,2600583.0,5460.0,3094.0,1756534.0,3984.0,1846.0,626129.0,815.0,398.0,472483.0,1930.0,1220.0,11.0,473350.0,319.0,59.0,287550.0,319.0,273.0,2.0,128829.0,124.0,1511640.0,1085.0,740.0,1509052.0,1617.0,181.0,446550.0,1033.0,46.0,237268.0,1657.0,1442.0,2992.0,4144.5,4400.0,80.43,283705.0,504477.0,9330.03,17095.0,11214327.0,12229.5,-6976.5,7267.0,0.2709381365747114,0.24469252562477653,0.561015931226093
364,2596265.0,5247.0,3261.0,1754896.0,4047.0,1925.0,625263.0,859.0,297.0,466912.0,1897.0,1381.0,10.0,472479.0,325.0,39.0,287550.0,325.0,324.0,4.0,128572.0,118.0,1511266.0,992.0,721.0,1505957.0,1380.0,147.0,444810.0,991.0,37.0,235683.0,1662.0,1183.0,3196.5,4095.5,4380.5,80.43,286516.0,508924.0,9114.01,18031.0,11193700.0,11967.5,-6228.5,7394.0,0.24974137637897784,0.2290429699586557,0.5546740785257174
365,2596265.0,5247.0,3261.0,1754896.0,4047.0,1925.0,625263.0,859.0,297.0,466912.0,1897.0,1381.0,10.0,472479.0,325.0,39.0,287550.0,325.0,324.0,4.0,128572.0,118.0,1511266.0,992.0,721.0,1505957.0,1380.0,147.0,444810.0,991.0,37.0,235683.0,1662.0,1183.0,3196.5,4095.5,4380.5,80.43,286516.0,508924.0,9114.01,18031.0,11193700.0,11967.5,-6228.5,7394.0,0.24974137637897784,0.2290429699586557,0.5546740785257174
